2018-05-02,680.99
2018-05-06,801.99
2018-05-09,580.99
2018-05-13,801.99
2018-05-16,530.99
2018-05-20,701.99
2018-05-23,530.99
2018-05-27,691.99
2018-05-30,530.99
2018-06-03,611.99
2018-06-06,480.99
2018-06-10,621.99
2018-06-13,410.99
2018-06-17,361.99
2018-06-20,530.99
2018-06-22,411.99
2018-06-24,571.99
2018-06-27,480.99
2018-06-29,621.99
2018-07-01,571.99
2018-07-04,650.99
2018-07-06,521.99
2018-07-08,521.99
2018-07-11,650.99
2018-07-13,621.99
2018-07-15,601.99
2018-07-18,540.99
2018-07-20,521.99
2018-07-22,521.99
2018-07-25,430.99
2018-07-27,521.99
2018-07-29,411.99
2018-08-01,430.99
2018-08-03,521.99
2018-08-05,521.99
2018-08-08,430.99
2018-08-10,571.99
2018-08-12,571.99
2018-08-15,380.99
2018-08-17,571.99
2018-08-19,621.99
2018-08-22,380.99
2018-08-24,721.99
2018-08-26,621.99
2018-08-29,430.99
2018-08-31,721.99
2018-09-02,621.99
2018-09-05,480.99
2018-09-07,821.99
2018-09-09,671.99
2018-09-12,480.99
2018-09-14,571.99
2018-09-16,621.99
2018-09-19,350.99
2018-09-21,571.99
2018-09-23,571.99
2018-09-26,350.99
2018-09-28,521.99
2018-09-30,521.99
2018-10-03,350.99
2018-10-05,561.99
2018-10-07,561.99
2018-10-10,380.99
2018-10-12,611.99
2018-10-14,561.99
2018-10-17,380.99
2018-10-19,571.99
2018-10-21,521.99
2018-10-24,300.99
2018-10-26,571.99
2018-10-28,651.99
2018-10-31,350.99
2018-11-02,781.99
2018-11-04,701.99
2018-11-07,430.99
2018-11-09,781.99
2018-11-11,701.99
2018-11-14,430.99
2018-11-16,701.99
2018-11-18,701.99
2018-11-21,430.99
2018-11-23,701.99
2018-11-25,701.99
2018-11-28,480.99
2018-11-30,701.99
2018-12-02,701.99
2018-12-05,480.99
2018-12-07,651.99
2018-12-09,691.99
2018-12-12,430.99
2018-12-14,691.99
2018-12-16,731.99
2018-12-19,480.99
2018-12-21,1011.99
2018-12-23,961.99
2018-12-26,530.99
2018-12-28,911.99
2018-12-30,1011.99
2019-01-02,580.99
2019-01-04,1181.99
2019-01-06,1181.99
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2018-01-01,0.0
2019-02-01,701.99
2019-02-03,480.99
2019-02-06,480.99
2019-02-08,701.99
2019-02-10,430.99
2019-02-13,430.99
2019-02-15,651.99
2019-02-17,430.99
2019-02-20,430.99
2019-02-22,651.99
2019-02-24,430.99
2019-02-27,430.99
2019-04-03,430.99
